_id,question_dictionary,course_title,course_code,difficulty,q_type,question_point
60a237d342733bd3c9645513,"{'Question 1:': 'A/an ___ algorithm is used to solve an optimization problem', 'Question 2:': ' In ___traversal, traversal starts with the leftmost subtree, then proceeds with the right subtree and then visits the parent node', 'Question 3:': 'A problem is NP-hard if an algorithm to solve it in (deterministic) polynomial time would make it possible to solve all ___ problems in polynomial time', 'Question 4:': ' In ___ problem, the profits and weights are positive numbers', 'Question 5:': 'Which strategy permits to divide a problem in subproblems, solves them individually, and combines them for a solution to the problem?', 'Question 6:': ' A directed graph is also referred to as a/an ___ graph', 'Question 7:': ' Directed link between two nodes is known as ___', 'Question 8:': ' The ___of a tree is defined to be the maximum level of any node in the tree', 'Question 9:': '___ is used for sequencing small lists', 'Question 10:': ' Which concept simplifies the task of writing the large programs?', 'Question 11:': 'In the incidence matrix, If the kth edge is (vi, vj ) then the kth column has a value ___ in the ith row, ___ in the jth row and ___ elsewhere', 'Question 12:': 'A problem having at least one algorithmic solution is called ___ problem', 'Question 13:': 'The ___ method of notation is one of the frequently used methods for expressing algorithms', 'Question 14:': ' In a queue, deletions can take place only at one end called ___', 'Question 15:': 'Breadth-first search algorithm uses a ___ data structure to perform the search'}",,swe151,Medium,mcq,44.0
60a2385a2202ed744ca958cd,"{'Question 1:': 'The ___ method of notation is one of the frequently used methods for expressing algorithms', 'Question 2:': ' In ___ problem, the profits and weights are positive numbers', 'Question 3:': 'Dijkstra’s algorithm is used to find the ___ path between the two vertice', 'Question 4:': ' A null graph contains only isolated ___', 'Question 5:': 'Which method adds a new item to the queue?', 'Question 6:': 'Which technique periodically collects all the deleted space onto the free storage list?', 'Question 7:': 'Given b = 42 and n = 11, Find b mod n', 'Question 8:': 'Exp (one point five, minus three) = ?', 'Question 9:': ' A graph containing only isolated vertices is called ___', 'Question 10:': 'Which strategy permits to divide a problem in subproblems, solves them individually, and combines them for a solution to the problem?', 'Question 11:': 'A problem is NP-hard if an algorithm to solve it in (deterministic) polynomial time would make it possible to solve all ___ problems in polynomial time', 'Question 12:': '___ compares the first two elements and arranges them accordingly', 'Question 13:': '___ is the process of arranging a collection of items in some specified order', 'Question 14:': ' In a queue, deletions can take place only at one end called ___', 'Question 15:': 'Descriptor’s successor must appear after that descriptor in ___ ordering for topological sort'}",,swe151,Medium,mcq,14.666666666666666
60a2385d2202ed744ca95942,"{'Question 1:': 'In the binary the average number of element comparisons for a successful search is ___', 'Question 2:': ' What is the full form of MST?', 'Question 3:': ' A major drawback with the stack is that the ___ and dynamically you cannot change the size of the stack', 'Question 4:': ' ___ is preferred for very large arrays in an unsorted state', 'Question 5:': '___ suggests that one can devise an algorithm that works in stages, considering one input at a time', 'Question 6:': 'Descriptor’s successor must appear after that descriptor in ___ ordering for topological sort', 'Question 7:': 'At the time of insertion of an item to the list, the ___ condition is first checked', 'Question 8:': ' In a queue, deletions can take place only at one end called ___', 'Question 9:': 'Which method adds a new item to the queue?', 'Question 10:': 'MaxMin is a ___ algorithm', 'Question 11:': 'Which technique periodically collects all the deleted space onto the free storage list?', 'Question 12:': 'Name the searching technique where each record is searched one at a time', 'Question 13:': 'A problem having at least one algorithmic solution is called ___ problem', 'Question 14:': 'Two directed edges are said to be ___ edges if they are mapped onto the same ordered pair of vertices', 'Question 15:': ' The ___of a tree is defined to be the maximum level of any node in the tree'}",,swe151,Hard,mcq,14.0
60a238612202ed744ca959b8,"{'Question 1:': ' In ___ problem, the profits and weights are positive numbers', 'Question 2:': 'Breadth-first search algorithm uses a ___ data structure to perform the search', 'Question 3:': ' The ___of a tree is defined to be the maximum level of any node in the tree', 'Question 4:': 'In an undirected graph, the ___ of a vertex v is the number of edges connected to v', 'Question 5:': ' ___ is preferred for very large arrays in an unsorted state', 'Question 6:': ' What is the full form of MST?', 'Question 7:': ' AB+ and XY+Z* are examples of ___ notation', 'Question 8:': 'Descriptor’s successor must appear after that descriptor in ___ ordering for topological sort', 'Question 9:': 'What is present at the level 1 of hierarchical structure?', 'Question 10:': 'At the time of insertion of an item to the list, the ___ condition is first checked', 'Question 11:': ' ___ facilitates traversal in both the forward and backward direction of a linked list', 'Question 12:': 'Which method adds a new item to the queue?', 'Question 13:': ' A null graph contains only isolated ___', 'Question 14:': 'Dijkstra’s algorithm is used to find the ___ path between the two vertice', 'Question 15:': 'A connected digraph containing no circuit is called a ____'}",,swe151,Easy,mcq,19.5
60a2387d9ab6e8dbd9eb7de0,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,36.845692355416915
60a2387d9ab6e8dbd9eb7de1,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,20.11736430509043
60a2387d9ab6e8dbd9eb7de2,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,31.042279367568426
60a2387d9ab6e8dbd9eb7de3,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,18.890149953632033
60a2387d9ab6e8dbd9eb7de4,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,24.053040780778964
60a2387d9ab6e8dbd9eb7de5,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,39.51970227650827
60a2387d9ab6e8dbd9eb7de6,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,30.57469771292558
60a2387d9ab6e8dbd9eb7de7,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,16.847524719495507
60a2387d9ab6e8dbd9eb7de8,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,22.898824230954204
60a2387d9ab6e8dbd9eb7de9,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,27.099893729061513
60a2387d9ab6e8dbd9eb7dea,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,12.118279520399113
60a2387d9ab6e8dbd9eb7deb,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,13.636422816690585
60a2387d9ab6e8dbd9eb7dec,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,31.21044288179527
60a2387d9ab6e8dbd9eb7ded,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,13.793487392832485
60a2387d9ab6e8dbd9eb7dee,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,38.679609747303374
60a2387d9ab6e8dbd9eb7def,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,37.74574652521983
60a2387d9ab6e8dbd9eb7df0,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,11.504692123939229
60a2387d9ab6e8dbd9eb7df1,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,38.60539433711659
60a2387d9ab6e8dbd9eb7df2,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,18.407515453475348
60a2387d9ab6e8dbd9eb7df3,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,31.6775503867434
60a2387d9ab6e8dbd9eb7df4,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,10.199594141242603
60a2387d9ab6e8dbd9eb7df5,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,35.180249846696185
60a2387d9ab6e8dbd9eb7df6,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,14.02845329873682
60a2387d9ab6e8dbd9eb7df7,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,18.565380286314298
60a2387d9ab6e8dbd9eb7df8,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,25.716685399583636
60a2387d9ab6e8dbd9eb7df9,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,34.46695146003633
60a2387d9ab6e8dbd9eb7dfa,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,36.97211218891868
60a2387d9ab6e8dbd9eb7dfb,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,35.733966649258974
60a2387d9ab6e8dbd9eb7dfc,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,16.297898746259087
60a2387d9ab6e8dbd9eb7dfd,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,20.714498365013874
60a2387d9ab6e8dbd9eb7dfe,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,33.56994532703338
60a2387d9ab6e8dbd9eb7dff,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,39.31268105399127
60a2387d9ab6e8dbd9eb7e00,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,34.09251093819891
60a2387d9ab6e8dbd9eb7e01,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,37.231289886813656
60a2387d9ab6e8dbd9eb7e02,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,16.839397134929822
60a2387d9ab6e8dbd9eb7e03,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,29.91049126271274
60a2387d9ab6e8dbd9eb7e04,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,36.15039121819936
60a2387d9ab6e8dbd9eb7e05,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,22.844717754411832
60a2387d9ab6e8dbd9eb7e06,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,14.033528801850563
60a2387d9ab6e8dbd9eb7e07,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,35.650760674595354
60a2387d9ab6e8dbd9eb7e08,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,33.91636449622598
60a2387d9ab6e8dbd9eb7e09,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,14.083884618197985
60a2387d9ab6e8dbd9eb7e0a,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,17.249595668425258
60a2387d9ab6e8dbd9eb7e0b,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,30.826393438583665
60a2387d9ab6e8dbd9eb7e0c,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,16.78298111293844
60a2387d9ab6e8dbd9eb7e0d,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,19.37309816061797
60a2387d9ab6e8dbd9eb7e0e,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,12.9670181412056
60a2387d9ab6e8dbd9eb7e0f,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,22.17279699266797
60a2387d9ab6e8dbd9eb7e10,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,30.860552289174432
60a2387d9ab6e8dbd9eb7e11,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,32.39268036613963
60a2387d9ab6e8dbd9eb7e12,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,25.236495677413764
60a2387d9ab6e8dbd9eb7e13,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,31.707304187319664
60a2387d9ab6e8dbd9eb7e14,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,12.9790343546333
60a2387d9ab6e8dbd9eb7e15,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,15.950110345271964
60a2387d9ab6e8dbd9eb7e16,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,31.399445668151735
60a2387d9ab6e8dbd9eb7e17,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,31.98158440304602
60a2387d9ab6e8dbd9eb7e18,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,35.03215925812016
60a2387d9ab6e8dbd9eb7e19,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,21.47955315905226
60a2387d9ab6e8dbd9eb7e1a,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,33.41118698893927
60a2387d9ab6e8dbd9eb7e1b,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,10.479719735300408
60a2387d9ab6e8dbd9eb7e1c,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,26.025444505480024
60a2387d9ab6e8dbd9eb7e1d,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,33.267760371345204
60a2387d9ab6e8dbd9eb7e1e,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,34.2319855298724
60a2387d9ab6e8dbd9eb7e1f,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,34.64675425599492
60a2387d9ab6e8dbd9eb7e20,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,22.421151729294564
60a2387d9ab6e8dbd9eb7e21,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,30.95314421437195
60a2387d9ab6e8dbd9eb7e22,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,33.72925429496922
60a2387d9ab6e8dbd9eb7e23,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,33.993579800023994
60a2387d9ab6e8dbd9eb7e24,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,30.98677116313609
60a2387d9ab6e8dbd9eb7e25,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,26.869372600004052
60a2387d9ab6e8dbd9eb7e26,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,36.299435647068165
60a2387d9ab6e8dbd9eb7e27,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,12.533016444596097
60a2387d9ab6e8dbd9eb7e28,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,38.39499393686994
60a2387d9ab6e8dbd9eb7e29,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,24.144703997877897
60a2387d9ab6e8dbd9eb7e2a,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,26.77368578829804
60a2387d9ab6e8dbd9eb7e2b,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,18.803251544093214
60a2387d9ab6e8dbd9eb7e2c,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,16.59694185066904
60a2387d9ab6e8dbd9eb7e2d,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,36.281259204564094
60a2387d9ab6e8dbd9eb7e2e,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,12.02470155439676
60a2387d9ab6e8dbd9eb7e2f,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,33.397156549267876
60a2387d9ab6e8dbd9eb7e30,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,30.153918318463454
60a2387d9ab6e8dbd9eb7e31,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,27.382730459741804
60a2387d9ab6e8dbd9eb7e32,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,13.408762407769265
60a2387d9ab6e8dbd9eb7e33,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,13.47301258299477
60a2387d9ab6e8dbd9eb7e34,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,34.0134266346295
60a2387d9ab6e8dbd9eb7e35,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,12.22899733518763
60a2387d9ab6e8dbd9eb7e36,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,19.87569695871232
60a2387d9ab6e8dbd9eb7e37,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,26.11915507486851
60a2387d9ab6e8dbd9eb7e38,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,23.90144356619674
60a2387d9ab6e8dbd9eb7e39,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,19.039776148419453
60a2387d9ab6e8dbd9eb7e3a,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,22.017508168509753
60a2387d9ab6e8dbd9eb7e3b,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,14.618364177663096
60a2387d9ab6e8dbd9eb7e3c,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,15.193754580171731
60a2387d9ab6e8dbd9eb7e3d,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,10.260606637230657
60a2387d9ab6e8dbd9eb7e3e,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,10.792071748651017
60a2387d9ab6e8dbd9eb7e3f,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,21.87021083294817
60a2387d9ab6e8dbd9eb7e40,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,17.199427172717073
60a2387d9ab6e8dbd9eb7e41,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,22.14229689852123
60a2387d9ab6e8dbd9eb7e42,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,18.91267773377509
60a2387d9ab6e8dbd9eb7e43,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,27.00135124832178
60a2387d9ab6e8dbd9eb7e44,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,wrq,23.969624954546674
60a2387d9ab6e8dbd9eb7e45,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,wrq,28.2178442525956
60a2387d9ab6e8dbd9eb7e46,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,wrq,25.07677430672402
60a2387d9ab6e8dbd9eb7e47,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,wrq,22.244423549549566
60a2387d9ab6e8dbd9eb7e48,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,wrq,26.14016140972864
60a2387d9ab6e8dbd9eb7e49,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,wrq,33.72397469093684
60a2387d9ab6e8dbd9eb7e4a,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,wrq,23.619554578986882
60a2387d9ab6e8dbd9eb7e4b,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,wrq,34.74329670718047
60a2387d9ab6e8dbd9eb7e4c,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,wrq,33.83109479138029
60a2387d9ab6e8dbd9eb7e4d,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,wrq,32.04416225630628
60a2387d9ab6e8dbd9eb7e4e,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,wrq,25.837232585630876
60a2387d9ab6e8dbd9eb7e4f,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,wrq,34.64173030404574
60a2387d9ab6e8dbd9eb7e50,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,wrq,39.513446226028876
60a2387d9ab6e8dbd9eb7e51,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,wrq,38.29593042231696
60a2387d9ab6e8dbd9eb7e52,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,wrq,32.98935614449063
60a2387d9ab6e8dbd9eb7e53,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,wrq,22.114456884277963
60a2387d9ab6e8dbd9eb7e54,"{'Question 1:': '___ is used for sequencing small lists', 'Question 2:': 'Dijkstra’s algorithm is used to find the ___ path between the two vertice', 'Question 3:': '___ suggests that one can devise an algorithm that works in stages, considering one input at a time', 'Question 4:': ' A null graph contains only isolated ___', 'Question 5:': 'A problem having at least one algorithmic solution is called ___ problem', 'Question 6:': ' A directed graph is also referred to as a/an ___ graph', 'Question 7:': 'Given b = 42 and n = 11, Find b mod n', 'Question 8:': ' In ___ problem, the profits and weights are positive numbers', 'Question 9:': ' ___ is the class of all decision problems that are polynomially bounded', 'Question 10:': ' AB+ and XY+Z* are examples of ___ notation', 'Question 11:': 'In the binary the average number of element comparisons for a successful search is ___', 'Question 12:': 'Descriptor’s successor must appear after that descriptor in ___ ordering for topological sort', 'Question 13:': ' The ___of a tree is defined to be the maximum level of any node in the tree', 'Question 14:': ' ___ is preferred for very large arrays in an unsorted state', 'Question 15:': 'Minimum spanning tree is a graph with weight ___ than or ___ to the weight of every other spanning tree'}",,swe151,Hard,mcq,15.666666666666666
60a238809ab6e8dbd9eb7e56,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,21.230803419493128
60a238809ab6e8dbd9eb7e57,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,11.259838890273787
60a238809ab6e8dbd9eb7e58,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,26.05585349204395
60a238809ab6e8dbd9eb7e59,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,14.52212735337401
60a238809ab6e8dbd9eb7e5a,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,18.034228161533278
60a238809ab6e8dbd9eb7e5b,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,38.990355475770066
60a238809ab6e8dbd9eb7e5c,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,27.038014569662707
60a238809ab6e8dbd9eb7e5d,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,13.501489770972299
60a238809ab6e8dbd9eb7e5e,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,30.828433267412173
60a238809ab6e8dbd9eb7e5f,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,27.047953717533247
60a238809ab6e8dbd9eb7e60,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,27.38596096678266
60a238809ab6e8dbd9eb7e61,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,18.940734990106684
60a238809ab6e8dbd9eb7e62,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,10.553771215369572
60a238809ab6e8dbd9eb7e63,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,23.895709688319542
60a238809ab6e8dbd9eb7e64,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,19.329871663374064
60a238809ab6e8dbd9eb7e65,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,27.83892191747146
60a238809ab6e8dbd9eb7e66,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,21.372129873520638
60a238809ab6e8dbd9eb7e67,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,28.47311055766602
60a238809ab6e8dbd9eb7e68,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,27.425373575753248
60a238809ab6e8dbd9eb7e69,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,21.555583782955246
60a238809ab6e8dbd9eb7e6a,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,29.056010268329164
60a238809ab6e8dbd9eb7e6b,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,38.9122431088454
60a238809ab6e8dbd9eb7e6c,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,30.031443131415216
60a238809ab6e8dbd9eb7e6d,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,33.4995799394637
60a238809ab6e8dbd9eb7e6e,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,10.057068789104443
60a238809ab6e8dbd9eb7e6f,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,28.07007055349748
60a238809ab6e8dbd9eb7e70,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,22.57402961088148
60a238809ab6e8dbd9eb7e71,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,10.385868002414039
60a238809ab6e8dbd9eb7e72,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,37.44934934419913
60a238809ab6e8dbd9eb7e73,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,15.019816531010163
60a238809ab6e8dbd9eb7e74,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,18.01458111089427
60a238809ab6e8dbd9eb7e75,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,20.86341028070494
60a238809ab6e8dbd9eb7e76,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,26.30534788330675
60a238809ab6e8dbd9eb7e77,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,23.48077647380935
60a238809ab6e8dbd9eb7e78,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,14.39867366954675
60a238809ab6e8dbd9eb7e79,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,34.83806366737362
60a238809ab6e8dbd9eb7e7a,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,24.5164309549242
60a238809ab6e8dbd9eb7e7b,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,10.07475368759449
60a238809ab6e8dbd9eb7e7c,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,25.82175997482108
60a238809ab6e8dbd9eb7e7d,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,36.87235898205911
60a238809ab6e8dbd9eb7e7e,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,25.013044884821234
60a238809ab6e8dbd9eb7e7f,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,15.267211915281562
60a238809ab6e8dbd9eb7e80,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,20.65817440251235
60a238809ab6e8dbd9eb7e81,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,18.122880882434217
60a238809ab6e8dbd9eb7e82,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,20.905574059692096
60a238809ab6e8dbd9eb7e83,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,25.72033022136035
60a238809ab6e8dbd9eb7e84,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,39.54217968181804
60a238809ab6e8dbd9eb7e85,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,21.951606851430178
60a238809ab6e8dbd9eb7e86,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,15.726759282081964
60a238809ab6e8dbd9eb7e87,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,20.707190777469368
60a238809ab6e8dbd9eb7e88,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,13.61462933600972
60a238809ab6e8dbd9eb7e89,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,22.339816820651848
60a238809ab6e8dbd9eb7e8a,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,31.32970433482249
60a238809ab6e8dbd9eb7e8b,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,18.385568788756103
60a238809ab6e8dbd9eb7e8c,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,38.42010360767601
60a238809ab6e8dbd9eb7e8d,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,15.593918944338075
60a238809ab6e8dbd9eb7e8e,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,12.833245737108523
60a238809ab6e8dbd9eb7e8f,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,38.85727980105865
60a238809ab6e8dbd9eb7e90,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,36.04336571197743
60a238809ab6e8dbd9eb7e91,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,16.587660038195338
60a238809ab6e8dbd9eb7e92,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,20.253406059562668
60a238809ab6e8dbd9eb7e93,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,37.94358570670995
60a238809ab6e8dbd9eb7e94,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,28.43422772826106
